,source,target
1245,Legs   Quadriceps,Barbell Squat
1246,Legs   Quadriceps,Barbell Step Up
1247,Legs   Quadriceps,Barbell Walking Lunge
1248,Legs   Quadriceps,Diagonal Lunge
1249,Legs   Quadriceps,Dumbbell Diagonal Lunge
1250,Legs   Quadriceps,Dumbbell Lunge
1251,Legs   Quadriceps,Dumbbell Reverse Lunge
1252,Legs   Quadriceps,Dumbbell Side Lunge
1253,Legs   Quadriceps,Dumbbell Split Squat
1254,Legs   Quadriceps,Dumbbell Squat
1255,Legs   Quadriceps,Dumbbell Step Up
1256,Legs   Quadriceps,Dumbbell Walking Lunge
1257,Legs   Quadriceps,Forward Lunge
1258,Legs   Quadriceps,Lateral Barbell Squat
1259,Legs   Quadriceps,Lateral Barbell Step Up
1260,Legs   Quadriceps,Lateral Squat
1261,Legs   Quadriceps,Lateral Step Up
1262,Legs   Quadriceps,Leg Press
1263,Legs   Quadriceps,Lunge
1264,Legs   Quadriceps,Lying Machine Squat
1265,Legs   Quadriceps,Machine Hack Squat
1266,Legs   Quadriceps,Reverse Lunge
1267,Legs   Quadriceps,Single Arm Barbell Side Squat
1268,Legs   Quadriceps,Single Arm Dumbbell Side Squat
1269,Legs   Quadriceps,Single Leg Barbell Squat
1270,Legs   Quadriceps,Single Leg Box Squat
1271,Legs   Quadriceps,Single Leg Dumbbell Box Squat
1272,Legs   Quadriceps,Single Leg Dumbbell Squat
1273,Legs   Quadriceps,Single Leg Squat
1274,Legs   Quadriceps,Smith Machine Squat
1275,Legs   Quadriceps,Split Squat
1276,Legs   Quadriceps,Step Up
1277,Legs   Quadriceps,Walking Lunge
1278,Legs   Quadriceps,Alternating Leg Extension
1279,Legs   Quadriceps,Leg Extension
1280,Legs   Quadriceps,Single Leg Extension
1281,Lower Back   Erector Spinae,Alternating Superman
1282,Lower Back   Erector Spinae,Back Raise
1283,Lower Back   Erector Spinae,Quadruped Alternating Superman
1284,Lower Back   Erector Spinae,Superman
1285,Lower Back   Erector Spinae,Superman Hold
1286,Shoulders   Delts Traps,Arnold Dumbbell Press
1287,Shoulders   Delts Traps,Barbell Shoulder Press
1288,Shoulders   Delts Traps,Dumbbell Alternating Shoulder Press
1289,Shoulders   Delts Traps,Dumbbell Front Raise
1290,Shoulders   Delts Traps,Dumbbell Shoulder Press
1291,Shoulders   Delts Traps,Dumbbell Twisting Shoulder Press
1292,Shoulders   Delts Traps,Machine Shoulder Press
1293,Shoulders   Delts Traps,Seated Dumbbell Rear Delt Elbow Raise
1294,Shoulders   Delts Traps,Single Arm Dumbbell Shoulder Press
1295,Shoulders   Delts Traps,Smith Machine Shoulder Press
1296,Shoulders   Delts Traps,Barbell Front Raise
1297,Shoulders   Delts Traps,Bent Over Cable Rear Delt Raise
1298,Shoulders   Delts Traps,Bent Over Dumbbell Rear Delt Raise
1299,Shoulders   Delts Traps,Cable Front Raise
1300,Shoulders   Delts Traps,Cable Lateral Raise
1301,Shoulders   Delts Traps,Dumbbell Lateral Raise
1302,Shoulders   Delts Traps,Front Plate Raise
1303,Shoulders   Delts Traps,Kneeling Single Arm Cable Rear Delt Raise
1304,Shoulders   Delts Traps,Lying Dumbbell External Rotation
1305,Shoulders   Delts Traps,Lying Dumbbell Rear Delt Raise
1306,Shoulders   Delts Traps,Lying Single Arm Dumbbell Rear Delt Raise
1307,Shoulders   Delts Traps,Pec Deck Real Delt Extensions
1308,Shoulders   Delts Traps,Reverse Incline Dumbbell Rear Delt Raise
1309,Shoulders   Delts Traps,Seated Dumbbell Rear Delt Raise
1310,Shoulders   Delts Traps,Single Arm Cable Lateral Raise
1311,Shoulders   Rotator Cuff,Cable External Rotation
1312,Triceps,Close Grip Bench Press
1313,Triceps,Forward Lean Dips
1314,Triceps,Assisted Dips
1315,Triceps,Bench Dips
1316,Triceps,Diamond Push Up
1317,Triceps,Dips
1318,Triceps,Machine Dips
1319,Triceps,Decline Dumbbell Triceps Extension
1320,Triceps,Decline EZ Bar Tricep Extension
1321,Triceps,Decline Single Dumbbell Triceps Extension
1322,Triceps,Decline Single Arm Dumbbell Triceps Extension
1323,Triceps,Dumbbell Kickback
1324,Triceps,Incline EZ Bar Tricep Extension
1325,Triceps,Kneeling Cable Triceps Extension
1326,Triceps,Leaning Overhead Tricep Extension
1327,Triceps,Low Cable Triceps Extension
1328,Triceps,Lying Cable Triceps Extension
1329,Triceps,Lying EZ Bar Triceps Extension
1330,Triceps,Lying Overhead EZ Bar Tricep Extension
1331,Triceps,Lying Reverse EZ Bar Triceps Extension
1332,Triceps,Lying Single Dumbbell Triceps Extension
1333,Triceps,Lying Single Arm Dumbbell Triceps Extension
1334,Triceps,Lying Tricep Extensions
1335,Triceps,Overhead Dumbbell Triceps Extension
1336,Triceps,Overhead EZ Bar Triceps Extension
1337,Triceps,Overhead Rope Cable Tricep Extension
1338,Triceps,Overhead Single Dumbbell Tricep Extension
1339,Triceps,Overhead Single Arm Cable Tricep Extension
1340,Triceps,Overhead Single Arm Dumbbell Tricep Extension
1341,Triceps,Reverse Tricep Pushdown
1342,Triceps,Rope Triceps Pushdown
1343,Triceps,Single Arm Towel Triceps Pushdown
1344,Triceps,Single Arm Triceps Pushdown
1345,Triceps,Towel Triceps Pushdown
1346,Triceps,Tricep Extensions
1347,Triceps,Tricep Pushdown
1348,Triceps,Tricep Pushdown
1349,Triceps,V Bar Tricep Pushdown
1350,Abdominals   Lower,Full Reverse Crunch
1351,Abdominals   Lower,Incline Hip Thrust
1352,Abdominals   Lower,Incline Reverse Crunch
1353,Abdominals   Lower,Lying Hip Thrust
1354,Abdominals   Lower,Reverse Crunch
1355,Abdominals   Lower,Reverse Medicine Ball Crunch
1356,Abdominals   Obliques,Alternating Heel Touch
1357,Abdominals   Obliques,Bent Knee Medicine Ball Hip Rotation
1358,Abdominals   Obliques,Cable Chop
1359,Abdominals   Obliques,Cross Crunch
1360,Abdominals   Obliques,Cross Crunch   Medicine Ball
1361,Abdominals   Obliques,Decline Cross Sit Up
1362,Abdominals   Obliques,Decline Sit Up   Twist
1363,Abdominals   Obliques,Reverse Cable Chop
1364,Abdominals   Obliques,Seated Medicine Ball Twist
1365,Abdominals   Obliques,Trunk Rotator
1366,Abdominals   Total,Front Plank (from knees)
1367,Abdominals   Total,Front Plank (from toes)
1368,Abdominals   Total,Front Plank (tripod   1 arm and 2 legs or 2 legs and 1 arm)
1369,Abdominals   Total,Side Plank (from knees)
1370,Abdominals   Total,Side Plank (hip lift)
1371,Abdominals   Total,Side Plank (from toes)
1372,Abdominals   Total,Ab Cycle
1373,Abdominals   Total,Kneeling Ab Rollout
1374,Abdominals   Total,Medicine Ball V Up
1375,Abdominals   Total,V Up
1376,Abdominals   Total,Weighted V Up
1377,Abdominals   Upper,Bent Knee Sit Up
1378,Abdominals   Upper,Bent Knee Crunch
1379,Abdominals   Upper,Crunch
1380,Abdominals   Upper,Crunch
1381,Abdominals   Upper,Decline Crunch
1382,Abdominals   Upper,Decline Sit Up
1383,Abdominals   Upper,Heel Touch
1384,Abdominals   Upper,Sit Up
1385,Abdominals   Upper,Weighted Crunch
1386,Back   Latissimus Dorsi,Assisted Pull Up
1387,Back   Latissimus Dorsi,Close Grip Lat Pulldown
1388,Back   Latissimus Dorsi,Inverted Pull Up
1389,Back   Latissimus Dorsi,Lat Pulldown
1390,Back   Latissimus Dorsi,Pull Up
1391,Back   Latissimus Dorsi,Reverse Grip Lat Pullown
1392,Back   Latissimus Dorsi,Reverse Grip Pull Up
1393,Back   Latissimus Dorsi,V Bar Pull Up
1394,Back   Latissimus Dorsi,Wide Grip Lat Pulldown
1395,Back   Lat Dorsi Rhomboids,Bent Over Alternating Dumbbell Row
1396,Back   Lat Dorsi Rhomboids,Bent Over Barbell Row
1397,Back   Lat Dorsi Rhomboids,Bent Over Dumbbell Row
1398,Back   Lat Dorsi Rhomboids,Bent Over Hammer Dumbbell Row
1399,Back   Lat Dorsi Rhomboids,Bent Over Long Barbell Row
1400,Back   Lat Dorsi Rhomboids,Bent Over Reverse Grip Barbell Row
1401,Back   Lat Dorsi Rhomboids,Bent Over Single Arm Long Barbell Row
1402,Back   Lat Dorsi Rhomboids,Machine Row
1403,Back   Lat Dorsi Rhomboids,One Arm Dumbbell Row
1404,Back   Lat Dorsi Rhomboids,Reverse Incline Dumbbell Row
1405,Back   Lat Dorsi Rhomboids,Rope Cable Row
1406,Back   Lat Dorsi Rhomboids,Seated Cable Row
1407,Back   Lat Dorsi Rhomboids,Seated Row
1408,Back   Lat Dorsi Rhomboids,Single Arm Cable Row
1409,Back   Lat Dorsi Rhomboids,Single Arm Dumbbell Row
1410,Back   Lat Dorsi Rhomboids,Single Arm Lat Pulldown
1411,Back   Lat Dorsi Rhomboids,Standing Cable Row
1412,Back   Lat Dorsi Rhomboids,Standing Single Arm Cable Row
1413,Biceps,Alternating Dumbbell Curl
1414,Biceps,Alternating Hammer Curl
1415,Biceps,Barbell Curl
1416,Biceps,Bicep Curl
1417,Biceps,Bottom/Top/Full Curls
1418,Biceps,Cable Curl
1419,Biceps,Concentration Dumbbell Curl
1420,Biceps,Cross Body Hammer Curl
1421,Biceps,Dumbbell Curl
1422,Biceps,EZ Bar Curl
1423,Biceps,Hammer Curl
1424,Biceps,Incline Alternating Dumbbell Curl
1425,Biceps,Incline Alternating Hammer Curl
1426,Biceps,Incline Dumbbell Curl
1427,Biceps,Incline Hammer Curl
1428,Biceps,Kneeling Cable Curl
1429,Biceps,Lying Cable Curl
1430,Biceps,Lying Double Biceps Cable Curl
1431,Biceps,Lying High Cable Curl
1432,Biceps,Machine Curl
1433,Biceps,Overhead Double Biceps Cable Curl
1434,Biceps,Overhead Rope Cable Curl
1435,Biceps,Preacher Barbell Curl
1436,Biceps,Preacher Cable Curl
1437,Biceps,Preacher Dumbbell Curl
1438,Biceps,Preacher EZ Bar Curl
1439,Biceps,Preacher Hammer Dumbbell Curl
1440,Biceps,Preacher Single Arm Dumbbell Curl
1441,Biceps,Reverse Curl
1442,Biceps,Rope Cable Curl
1443,Biceps,Seated Alternating Curl
1444,Biceps,Seated Alternating Hammer Curl
1445,Biceps,Seated Dumbbell Curl
1446,Biceps,Seated Hammer Curl
1447,Biceps,Single Arm Barbell Curl
1448,Biceps,Single Arm Cable Curl
1449,Biceps,Single Arm Dumbbell Curl   Incline Bench
1450,Biceps,Spider Curl
1451,Calves   Gastrocnemius,Barbell Calf Raise
1452,Calves   Gastrocnemius,Calf Press
1453,Calves   Gastrocnemius,Calf Raise   Seated
1454,Calves   Gastrocnemius,Calf Raise   Standing
1455,Calves   Gastrocnemius,Dumbbell Calf Raise
1456,Calves   Gastrocnemius,Single Leg Calf Press
1457,Calves   Gastrocnemius,Single Leg Dumbbell Calf Raise
1458,Calves   Gastrocnemius,Smith Machine Calf Raise
1459,Calves   Soleus,Seated Calf Raise
1460,Calves   Soleus,Seated Single Leg Calf Raise
1461,Chest   Pectoralis,Alternating Dumbbell Bench Press
1462,Chest   Pectoralis,Barbell Bench Press
1463,Chest   Pectoralis,Chest Press
1464,Chest   Pectoralis,Decline Dumbbell Bench Press
1465,Chest   Pectoralis,Decline Smith Machine Bench Press
1466,Chest   Pectoralis,Dumbbell Bench Press
1467,Chest   Pectoralis,Dumbbell Push Up
1468,Chest   Pectoralis,Elevated Push Up
1469,Chest   Pectoralis,Flat Bench Press
1470,Chest   Pectoralis,Incline Alternating Dumbbell Bench Press
1471,Chest   Pectoralis,Incline Barbell Bench Press
1472,Chest   Pectoralis,Incline Bench Press
1473,Chest   Pectoralis,Incline Dumbbell Bench Press
1474,Chest   Pectoralis,Incline Hammer Dumbbell Bench Press
1475,Chest   Pectoralis,Incline Single Arm Dumbbell Bench Press
1476,Chest   Pectoralis,Incline Smith Machine Bench Press
1477,Chest   Pectoralis,Incline Twisting Dumbbell Bench Press
1478,Chest   Pectoralis,Kneeling Push Up
1479,Chest   Pectoralis,Machine Bench Press
1480,Chest   Pectoralis,Machine Vertical Bench Press
1481,Chest   Pectoralis,Medicine Ball Crossover Push Up
1482,Chest   Pectoralis,Push Up
1483,Chest   Pectoralis,Single Arm Dumbbell Bench Press
1484,Chest   Pectoralis,Smith Machine Bench Press
1485,Chest   Pectoralis,Twisting Dumbbell Bench Press
1486,Chest   Pectoralis,Wide Grip Push Up
1487,Chest   Pectoralis,Cable Crossover
1488,Chest   Pectoralis,Cable Fly
1489,Chest   Pectoralis,Decline Dumbbell Fly
1490,Chest   Pectoralis,Dumbbell Fly
1491,Chest   Pectoralis,High Cable Crossover
1492,Chest   Pectoralis,Incline Cable Fly
1493,Chest   Pectoralis,Incline Dumbbell Fly
1494,Chest   Pectoralis,Incline Twisting Dumbbell Fly
1495,Chest   Pectoralis,Low Cable Crossover
1496,Chest   Pectoralis,Pec Deck
1497,Chest   Pectoralis,Pec Deck Fly
1498,Legs   Hamstrings,Bent Knee Single Leg Hip Lift
1499,Legs   Hamstrings,Elevated Hip Lift
1500,Legs   Hamstrings,Elevated Single Leg Hip Lift
1501,Legs   Hamstrings,Hip Lift
1502,Legs   Hamstrings,Single Leg Hip Lift
1503,Legs   Hamstrings,Deadlift
1504,Legs   Hamstrings,Leg Curl
1505,Legs   Hamstrings,Lying Alternating Leg Curl
1506,Legs   Hamstrings,Lying Leg Curl
1507,Legs   Hamstrings,Lying Single Leg Curl
1508,Legs   Hamstrings,Seated Leg Curl
1509,Legs   Quadriceps,Barbell Diagonal Lunge
1510,Legs   Quadriceps,Barbell Hack Squat
1511,Legs   Quadriceps,Barbell Lunge
1512,Legs   Quadriceps,Barbell Reverse Lunge
1513,Legs   Quadriceps,Barbell Side Lunge
1514,Legs   Quadriceps,Barbell Split Squat
1515,Legs   Quadriceps,Barbell Squat
1516,Legs   Quadriceps,Barbell Step Up
1517,Legs   Quadriceps,Barbell Walking Lunge
1518,Legs   Quadriceps,Diagonal Lunge
1519,Legs   Quadriceps,Dumbbell Diagonal Lunge
1520,Legs   Quadriceps,Dumbbell Lunge
1521,Legs   Quadriceps,Dumbbell Reverse Lunge
1522,Legs   Quadriceps,Dumbbell Side Lunge
1523,Legs   Quadriceps,Dumbbell Split Squat
1524,Legs   Quadriceps,Dumbbell Squat
1525,Legs   Quadriceps,Dumbbell Step Up
1526,Legs   Quadriceps,Dumbbell Walking Lunge
1527,Legs   Quadriceps,Forward Lunge
1528,Legs   Quadriceps,Lateral Barbell Squat
1529,Legs   Quadriceps,Lateral Barbell Step Up
1530,Legs   Quadriceps,Lateral Squat
1531,Legs   Quadriceps,Lateral Step Up
1532,Legs   Quadriceps,Leg Press
1533,Legs   Quadriceps,Lunge
1534,Legs   Quadriceps,Lying Machine Squat
1535,Legs   Quadriceps,Machine Hack Squat
1536,Legs   Quadriceps,Reverse Lunge
1537,Legs   Quadriceps,Single Arm Barbell Side Squat
1538,Legs   Quadriceps,Single Arm Dumbbell Side Squat
1539,Legs   Quadriceps,Single Leg Barbell Squat
1540,Legs   Quadriceps,Single Leg Box Squat
1541,Legs   Quadriceps,Single Leg Dumbbell Box Squat
1542,Legs   Quadriceps,Single Leg Dumbbell Squat
1543,Legs   Quadriceps,Single Leg Squat
1544,Legs   Quadriceps,Smith Machine Squat
1545,Legs   Quadriceps,Split Squat
1546,Legs   Quadriceps,Step Up
1547,Legs   Quadriceps,Walking Lunge
1548,Legs   Quadriceps,Alternating Leg Extension
1549,Legs   Quadriceps,Leg Extension
1550,Legs   Quadriceps,Single Leg Extension
1551,Lower Back   Erector Spinae,Alternating Superman
1552,Lower Back   Erector Spinae,Back Raise
1553,Lower Back   Erector Spinae,Quadruped Alternating Superman
1554,Lower Back   Erector Spinae,Superman
1555,Lower Back   Erector Spinae,Superman Hold
1556,Shoulders   Delts Traps,Arnold Dumbbell Press
1557,Shoulders   Delts Traps,Barbell Shoulder Press
1558,Shoulders   Delts Traps,Dumbbell Alternating Shoulder Press
1559,Shoulders   Delts Traps,Dumbbell Front Raise
1560,Shoulders   Delts Traps,Dumbbell Shoulder Press
1561,Shoulders   Delts Traps,Dumbbell Twisting Shoulder Press
1562,Shoulders   Delts Traps,Machine Shoulder Press
1563,Shoulders   Delts Traps,Seated Dumbbell Rear Delt Elbow Raise
1564,Shoulders   Delts Traps,Single Arm Dumbbell Shoulder Press
1565,Shoulders   Delts Traps,Smith Machine Shoulder Press
1566,Shoulders   Delts Traps,Barbell Front Raise
1567,Shoulders   Delts Traps,Bent Over Cable Rear Delt Raise
1568,Shoulders   Delts Traps,Bent Over Dumbbell Rear Delt Raise
1569,Shoulders   Delts Traps,Cable Front Raise
1570,Shoulders   Delts Traps,Cable Lateral Raise
1571,Shoulders   Delts Traps,Dumbbell Lateral Raise
1572,Shoulders   Delts Traps,Front Plate Raise
1573,Shoulders   Delts Traps,Kneeling Single Arm Cable Rear Delt Raise
1574,Shoulders   Delts Traps,Lying Dumbbell External Rotation
1575,Shoulders   Delts Traps,Lying Dumbbell Rear Delt Raise
1576,Shoulders   Delts Traps,Lying Single Arm Dumbbell Rear Delt Raise
1577,Shoulders   Delts Traps,Pec Deck Real Delt Extensions
1578,Shoulders   Delts Traps,Reverse Incline Dumbbell Rear Delt Raise
1579,Shoulders   Delts Traps,Seated Dumbbell Rear Delt Raise
1580,Shoulders   Delts Traps,Single Arm Cable Lateral Raise
1581,Shoulders   Rotator Cuff,Cable External Rotation
1582,Triceps,Close Grip Bench Press
1583,Triceps,Forward Lean Dips
1584,Triceps,Assisted Dips
1585,Triceps,Bench Dips
1586,Triceps,Diamond Push Up
1587,Triceps,Dips
1588,Triceps,Machine Dips
1589,Triceps,Decline Dumbbell Triceps Extension
1590,Triceps,Decline EZ Bar Tricep Extension
1591,Triceps,Decline Single Dumbbell Triceps Extension
1592,Triceps,Decline Single Arm Dumbbell Triceps Extension
1593,Triceps,Dumbbell Kickback
1594,Triceps,Incline EZ Bar Tricep Extension
1595,Triceps,Kneeling Cable Triceps Extension
1596,Triceps,Leaning Overhead Tricep Extension
1597,Triceps,Low Cable Triceps Extension
1598,Triceps,Lying Cable Triceps Extension
1599,Triceps,Lying EZ Bar Triceps Extension
1600,Triceps,Lying Overhead EZ Bar Tricep Extension
1601,Triceps,Lying Reverse EZ Bar Triceps Extension
1602,Triceps,Lying Single Dumbbell Triceps Extension
1603,Triceps,Lying Single Arm Dumbbell Triceps Extension
1604,Triceps,Lying Tricep Extensions
1605,Triceps,Overhead Dumbbell Triceps Extension
1606,Triceps,Overhead EZ Bar Triceps Extension
1607,Triceps,Overhead Rope Cable Tricep Extension
1608,Triceps,Overhead Single Dumbbell Tricep Extension
1609,Triceps,Overhead Single Arm Cable Tricep Extension
1610,Triceps,Overhead Single Arm Dumbbell Tricep Extension
1611,Triceps,Reverse Tricep Pushdown
1612,Triceps,Rope Triceps Pushdown
1613,Triceps,Single Arm Towel Triceps Pushdown
1614,Triceps,Single Arm Triceps Pushdown
1615,Triceps,Towel Triceps Pushdown
1616,Triceps,Tricep Extensions
1617,Triceps,Tricep Pushdown
1618,Triceps,Tricep Pushdown
1619,Triceps,V Bar Tricep Pushdown
1620,abdominals,Full Reverse Crunch
1621,abdominals,Incline Hip Thrust
1622,abdominals,Incline Reverse Crunch
1623,abdominals,Lying Hip Thrust
1624,abdominals,Reverse Crunch
1625,abdominals,Reverse Medicine Ball Crunch
1626,Abdominals   Obliques,Alternating Heel Touch
1627,Abdominals   Obliques,Bent Knee Medicine Ball Hip Rotation
1628,Abdominals   Obliques,Cable Chop
1629,Abdominals   Obliques,Cross Crunch
1630,Abdominals   Obliques,Cross Crunch   Medicine Ball
1631,Abdominals   Obliques,Decline Cross Sit Up
1632,Abdominals   Obliques,Decline Sit Up   Twist
1633,Abdominals   Obliques,Reverse Cable Chop
1634,Abdominals   Obliques,Seated Medicine Ball Twist
1635,Abdominals   Obliques,Trunk Rotator
1636,Abdominals   Total,Front Plank (from knees)
1637,Abdominals   Total,Front Plank (from toes)
1638,Abdominals   Total,Front Plank (tripod   1 arm and 2 legs or 2 legs and 1 arm)
1639,Abdominals   Total,Side Plank (from knees)
1640,Abdominals   Total,Side Plank (hip lift)
1641,Abdominals   Total,Side Plank (from toes)
1642,Abdominals   Total,Ab Cycle
1643,Abdominals   Total,Kneeling Ab Rollout
1644,Abdominals   Total,Medicine Ball V Up
1645,Abdominals   Total,V Up
1646,Abdominals   Total,Weighted V Up
1647,Abdominals   Upper,Bent Knee Sit Up
1648,Abdominals   Upper,Bent Knee Crunch
1649,Abdominals   Upper,Crunch
1650,Abdominals   Upper,Crunch
1651,Abdominals   Upper,Decline Crunch
1652,Abdominals   Upper,Decline Sit Up
1653,Abdominals   Upper,Heel Touch
1654,Abdominals   Upper,Sit Up
1655,Abdominals   Upper,Weighted Crunch
1656,Back   Latissimus Dorsi,Assisted Pull Up
1657,Back   Latissimus Dorsi,Close Grip Lat Pulldown
1658,Back   Latissimus Dorsi,Inverted Pull Up
1659,Back   Latissimus Dorsi,Lat Pulldown
1660,Back   Latissimus Dorsi,Pull Up
1661,Back   Latissimus Dorsi,Reverse Grip Lat Pullown
1662,Back   Latissimus Dorsi,Reverse Grip Pull Up
1663,Back   Latissimus Dorsi,V Bar Pull Up
1664,Back   Latissimus Dorsi,Wide Grip Lat Pulldown
1665,Back   Lat Dorsi Rhomboids,Bent Over Alternating Dumbbell Row
1666,Back   Lat Dorsi Rhomboids,Bent Over Barbell Row
1667,Back   Lat Dorsi Rhomboids,Bent Over Dumbbell Row
1668,Back   Lat Dorsi Rhomboids,Bent Over Hammer Dumbbell Row
1669,Back   Lat Dorsi Rhomboids,Bent Over Long Barbell Row
1670,Back   Lat Dorsi Rhomboids,Bent Over Reverse Grip Barbell Row
1671,Back   Lat Dorsi Rhomboids,Bent Over Single Arm Long Barbell Row
1672,Back   Lat Dorsi Rhomboids,Machine Row
1673,Back   Lat Dorsi Rhomboids,One Arm Dumbbell Row
1674,Back   Lat Dorsi Rhomboids,Reverse Incline Dumbbell Row
1675,Back   Lat Dorsi Rhomboids,Rope Cable Row
1676,Back   Lat Dorsi Rhomboids,Seated Cable Row
1677,Back   Lat Dorsi Rhomboids,Seated Row
1678,Back   Lat Dorsi Rhomboids,Single Arm Cable Row
1679,Back   Lat Dorsi Rhomboids,Single Arm Dumbbell Row
1680,Back   Lat Dorsi Rhomboids,Single Arm Lat Pulldown
1681,Back   Lat Dorsi Rhomboids,Standing Cable Row
1682,Back   Lat Dorsi Rhomboids,Standing Single Arm Cable Row
1683,Biceps,Alternating Dumbbell Curl
1684,Biceps,Alternating Hammer Curl
1685,Biceps,Barbell Curl
1686,Biceps,Bicep Curl
1687,Biceps,Bottom/Top/Full Curls
1688,Biceps,Cable Curl
1689,Biceps,Concentration Dumbbell Curl
1690,Biceps,Cross Body Hammer Curl
1691,Biceps,Dumbbell Curl
1692,Biceps,EZ Bar Curl
1693,Biceps,Hammer Curl
1694,Biceps,Incline Alternating Dumbbell Curl
1695,Biceps,Incline Alternating Hammer Curl
1696,Biceps,Incline Dumbbell Curl
1697,Biceps,Incline Hammer Curl
1698,Biceps,Kneeling Cable Curl
1699,Biceps,Lying Cable Curl
1700,Biceps,Lying Double Biceps Cable Curl
1701,Biceps,Lying High Cable Curl
1702,Biceps,Machine Curl
1703,Biceps,Overhead Double Biceps Cable Curl
1704,Biceps,Overhead Rope Cable Curl
1705,Biceps,Preacher Barbell Curl
1706,Biceps,Preacher Cable Curl
1707,Biceps,Preacher Dumbbell Curl
1708,Biceps,Preacher EZ Bar Curl
1709,Biceps,Preacher Hammer Dumbbell Curl
1710,Biceps,Preacher Single Arm Dumbbell Curl
1711,Biceps,Reverse Curl
1712,Biceps,Rope Cable Curl
1713,Biceps,Seated Alternating Curl
1714,Biceps,Seated Alternating Hammer Curl
1715,Biceps,Seated Dumbbell Curl
1716,Biceps,Seated Hammer Curl
1717,Biceps,Single Arm Barbell Curl
1718,Biceps,Single Arm Cable Curl
1719,Biceps,Single Arm Dumbbell Curl   Incline Bench
1720,Biceps,Spider Curl
1721,Calves   Gastrocnemius,Barbell Calf Raise
1722,Calves   Gastrocnemius,Calf Press
1723,Calves   Gastrocnemius,Calf Raise   Seated
1724,Calves   Gastrocnemius,Calf Raise   Standing
1725,Calves   Gastrocnemius,Dumbbell Calf Raise
1726,Calves   Gastrocnemius,Single Leg Calf Press
1727,Calves   Gastrocnemius,Single Leg Dumbbell Calf Raise
1728,Calves   Gastrocnemius,Smith Machine Calf Raise
1729,Calves   Soleus,Seated Calf Raise
1730,Calves   Soleus,Seated Single Leg Calf Raise
1731,Chest   Pectoralis,Alternating Dumbbell Bench Press
1732,Chest   Pectoralis,Barbell Bench Press
1733,Chest   Pectoralis,Chest Press
1734,Chest   Pectoralis,Decline Dumbbell Bench Press
1735,Chest   Pectoralis,Decline Smith Machine Bench Press
1736,Chest   Pectoralis,Dumbbell Bench Press
1737,Chest   Pectoralis,Dumbbell Push Up
1738,Chest   Pectoralis,Elevated Push Up
1739,Chest   Pectoralis,Flat Bench Press
1740,Chest   Pectoralis,Incline Alternating Dumbbell Bench Press
1741,Chest   Pectoralis,Incline Barbell Bench Press
1742,Chest   Pectoralis,Incline Bench Press
1743,Chest   Pectoralis,Incline Dumbbell Bench Press
1744,Chest   Pectoralis,Incline Hammer Dumbbell Bench Press
1745,Chest   Pectoralis,Incline Single Arm Dumbbell Bench Press
1746,Chest   Pectoralis,Incline Smith Machine Bench Press
1747,Chest   Pectoralis,Incline Twisting Dumbbell Bench Press
1748,Chest   Pectoralis,Kneeling Push Up
1749,Chest   Pectoralis,Machine Bench Press
1750,Chest   Pectoralis,Machine Vertical Bench Press
1751,Chest   Pectoralis,Medicine Ball Crossover Push Up
1752,Chest   Pectoralis,Push Up
1753,Chest   Pectoralis,Single Arm Dumbbell Bench Press
1754,Chest   Pectoralis,Smith Machine Bench Press
1755,Chest   Pectoralis,Twisting Dumbbell Bench Press
1756,Chest   Pectoralis,Wide Grip Push Up
1757,Chest   Pectoralis,Cable Crossover
1758,Chest   Pectoralis,Cable Fly
1759,Chest   Pectoralis,Decline Dumbbell Fly
1760,Chest   Pectoralis,Dumbbell Fly
1761,Chest   Pectoralis,High Cable Crossover
1762,Chest   Pectoralis,Incline Cable Fly
1763,Chest   Pectoralis,Incline Dumbbell Fly
1764,Chest   Pectoralis,Incline Twisting Dumbbell Fly
1765,Chest   Pectoralis,Low Cable Crossover
1766,Chest   Pectoralis,Pec Deck
1767,Chest   Pectoralis,Pec Deck Fly
1768,Legs   Hamstrings,Bent Knee Single Leg Hip Lift
1769,Legs   Hamstrings,Elevated Hip Lift
1770,Legs   Hamstrings,Elevated Single Leg Hip Lift
1771,Legs   Hamstrings,Hip Lift
1772,Legs   Hamstrings,Single Leg Hip Lift
1773,Legs   Hamstrings,Deadlift
1774,Legs   Hamstrings,Leg Curl
1775,Legs   Hamstrings,Lying Alternating Leg Curl
1776,Legs   Hamstrings,Lying Leg Curl
1777,Legs   Hamstrings,Lying Single Leg Curl
1778,Legs   Hamstrings,Seated Leg Curl
1779,Legs   Quadriceps,Barbell Diagonal Lunge
1780,Legs   Quadriceps,Barbell Hack Squat
1781,Legs   Quadriceps,Barbell Lunge
1782,Legs   Quadriceps,Barbell Reverse Lunge
1783,Legs   Quadriceps,Barbell Side Lunge
1784,Legs   Quadriceps,Barbell Split Squat
1785,Legs   Quadriceps,Barbell Squat
1786,Legs   Quadriceps,Barbell Step Up
1787,Legs   Quadriceps,Barbell Walking Lunge
1788,Legs   Quadriceps,Diagonal Lunge
1789,Legs   Quadriceps,Dumbbell Diagonal Lunge
1790,Legs   Quadriceps,Dumbbell Lunge
1791,Legs   Quadriceps,Dumbbell Reverse Lunge
1792,Legs   Quadriceps,Dumbbell Side Lunge
1793,Legs   Quadriceps,Dumbbell Split Squat
